iterations,test-F1-mean,test-F1-std,train-F1-mean,train-F1-std,test-Logloss-mean,test-Logloss-std,train-Logloss-mean,train-Logloss-std
37,0.7420511593945495,0.06338771824440693,0.7972490735206168,0.02086709825973743,0.43141006332879295,0.06312632594248514,0.358776081031038,0.020448440634592148
38,0.743117826061216,0.0618277154614352,0.7995367964297919,0.020736158700084613,0.4313249511282173,0.06289217326352,0.35788508841615224,0.020450939987641976
39,0.7513007625691527,0.055031950555744,0.7993199254905692,0.020069385067076614,0.43062475730440913,0.0624685301032764,0.35631819140303583,0.021470471751121076
40,0.752392826061216,0.053354942904905674,0.8019592190563806,0.018515451838151224,0.4307507410814851,0.06401925970418584,0.35512778727122246,0.020988721332942505
41,0.744125195713078,0.05773583917694749,0.8037471747744463,0.017546169143963185,0.43061541507895607,0.06385072540088106,0.35406488221925264,0.020333833399680555
42,0.7453495971110572,0.057649693419168174,0.8062458127307766,0.014303108851921523,0.43049837316911105,0.06380487669561985,0.35297668455440895,0.019598129938182062
43,0.7460653505088348,0.06102105316663104,0.8074953678905041,0.013650619155164198,0.42994072828898816,0.06405115088165227,0.35122904930773297,0.0188831835555216
44,0.7449114034854936,0.061794468511926486,0.81164913211354,0.013762788602520611,0.4301132455664072,0.06411021779495013,0.35038177215600463,0.019029458012833133
45,0.7448713206580885,0.05959762722815644,0.8120869846959791,0.01663814487868587,0.429768808421783,0.0642188920934959,0.34894759855061397,0.01947041352220946
46,0.7434958151453479,0.055651052234559135,0.8131937040635678,0.015303574963638145,0.428963951699877,0.06340739101261057,0.3475354796145811,0.019516750280040164
47,0.74418190316184,0.05791302601337243,0.8152030255627516,0.016113709537262644,0.4285686193726149,0.06372796673479426,0.3457585939124088,0.02009460301649843
48,0.7419289589734118,0.05977992188248195,0.8149356070990686,0.017647557344798004,0.4287319652645333,0.06380841754211006,0.34498973089631557,0.020275103765223606
49,0.7419289589734118,0.05977992188248195,0.8179560202903312,0.018453334768612356,0.42931052303953326,0.06469448630759815,0.3435539885817261,0.02084355891018523
50,0.7441384827829356,0.05743764819356551,0.8176703735522294,0.016915138067319667,0.42929918795180005,0.06505402684006059,0.34243613155245384,0.02047007493033713
51,0.7490749168914628,0.05408856533373221,0.8194808231303681,0.015223135114032397,0.42964727109387446,0.06529020955213193,0.3406081865885648,0.02123632208281469
52,0.7497512629161882,0.05134275238697804,0.8197789563449559,0.01571659739909552,0.4290115855633922,0.0658906689225592,0.3397243437536873,0.020907235282466522
53,0.7437912386884473,0.05460682415991981,0.8201363896506629,0.016223689537584622,0.4283810526117689,0.06692843292848058,0.33849749757134606,0.020365437848300555
54,0.7499252206378559,0.05698941244983561,0.8216674082247384,0.017762183087647553,0.4292209014654073,0.06801700321161278,0.3372936185392801,0.020191095534160444
55,0.7491187409428266,0.052503716734691445,0.8231358723253861,0.01669761828638746,0.43134861589639656,0.06914964782093978,0.3363010697850357,0.020118523842832862
56,0.7520447743665699,0.05414930969517988,0.823190770655726,0.018413201806999627,0.4314868764229346,0.06968930971980007,0.3353884968014122,0.020487619736476035
57,0.745229817694743,0.05420060866596616,0.8239697174361202,0.01815763850767391,0.43141504171307704,0.06961739221367472,0.3344351732316982,0.020476538098328168
58,0.7463617074585225,0.0535647390123333,0.8257658618464324,0.01993626297904141,0.4307340103456811,0.06976654076164505,0.3335960876248326,0.020641803627023367
59,0.7452442471410623,0.054715342189616045,0.8267123070050195,0.017457576963263104,0.43042980353186194,0.06977821120022293,0.33258092348909285,0.020516777047591465
60,0.7435108001656354,0.058928560745540884,0.8278034846017521,0.01788653520756384,0.43240698151017537,0.07192792153925166,0.3313127736545059,0.020300565904199593
61,0.7445248355436733,0.05699757558522673,0.8290062028709306,0.017746719898331535,0.43162258575574414,0.07216857925895669,0.33010455374587205,0.020415528263174575
62,0.7466132275317027,0.055673041065011905,0.8286802544820014,0.017654138014065894,0.4321174451205743,0.07252351810110987,0.3289369153679988,0.02058450598163301
63,0.7464176134824583,0.052696113996150006,0.8291383972565354,0.017413344837534317,0.4324059906365606,0.07201755823471538,0.32767213015530766,0.021068761084591933
64,0.7452898925278293,0.054003672164810286,0.8302429127155687,0.017549024502622742,0.43315190357346484,0.07315541386958654,0.32678116127676643,0.021706299916902278
65,0.7453572886041748,0.05554965766981472,0.8320940246828847,0.01717100324422435,0.4330094094335985,0.07313305240920313,0.32535614502951843,0.02236880310029801
66,0.7442295676495461,0.05676522939055904,0.8339899952151331,0.01724917978770986,0.43286334046239017,0.07305534982565193,0.3244322717005912,0.022713921831293244
67,0.750862858323764,0.05324175363734726,0.8338722947983218,0.017578912960128177,0.43147448204882927,0.07316437857767069,0.3233083943032703,0.02255343205926882
68,0.7496688284730177,0.05174276269095029,0.8351704687337274,0.018077398734519,0.43113883476283366,0.0726311354727806,0.32233973194280374,0.02305580297237234
69,0.7478092199592801,0.05110100098313775,0.8364135550023739,0.01704871046580322,0.43124529214772245,0.07286348019021273,0.3212186921975575,0.022476156633440148
70,0.7466814990046512,0.05248572985039827,0.8371963819966428,0.016815880337656124,0.4331754248675602,0.0727353299667641,0.3197861346326698,0.022409172657209608
71,0.7477619452759372,0.05138756942010176,0.8380611550240818,0.017495054857719045,0.4327089508098501,0.0717712171193484,0.3190450454764389,0.022232953869388866
72,0.7489184413389294,0.05107509014046454,0.8372143727841017,0.016454345815314218,0.43260739222576206,0.07166709687505461,0.31771711942990477,0.021685108258142242
73,0.7508869452759372,0.0508421567789715,0.8387526605313635,0.01677764166694146,0.43224486435145815,0.07119780723122632,0.31702167713235,0.021966159930676694
74,0.7480869452759371,0.05128677727123316,0.8382907629878471,0.015655577421397695,0.43184849101702644,0.07055298587998322,0.3162703517292733,0.022263062654840047
75,0.748100819610497,0.05211679551060999,0.840016300610014,0.01572972114393615,0.4309424897449038,0.07172781590520881,0.3150257216352016,0.022140356665771924
76,0.748100819610497,0.05211679551060999,0.8412275599329015,0.01678615062759232,0.4309311060917489,0.07248844402908484,0.3139525760881243,0.022676281038667628
77,0.7492285405651259,0.0506825348998353,0.8431954467337961,0.017850756109944632,0.431450896049299,0.07238178018477862,0.3127585916179815,0.02276640342126974
78,0.7504314089435669,0.0518862381208505,0.8446093085395809,0.01737285603523683,0.4325069271782363,0.07172153679773033,0.31209919685453114,0.022473643160047886
79,0.7473544858666438,0.055392068942742,0.8459302477185675,0.01716188700272692,0.4327621375269158,0.07139299085599918,0.3110184272589368,0.02228639791847865
80,0.7524089334882402,0.05368319872332627,0.8465131680147421,0.016104301303199235,0.43314162886832214,0.07103082272835655,0.30985914522332036,0.02194172213723468
81,0.7494989752294449,0.052510011449724885,0.8467171377086944,0.016916821425128056,0.4331398564132395,0.07071046776988718,0.3091996574836279,0.022009814707222068
82,0.7496876836120508,0.04969835977981599,0.8476115500458411,0.017097866628522026,0.4327936636356231,0.0714973275687424,0.30803156355870054,0.02139360016317459
83,0.7454229641583778,0.051706090245947724,0.8476103333483366,0.016775776742919368,0.4332819822571035,0.07224113913332296,0.3070634532367016,0.021501496911663052
84,0.7525032150840784,0.045982550326892996,0.8476195703162667,0.016114816638903583,0.4334905473985196,0.07245785326346306,0.30630994046901316,0.02124025734180423
85,0.7512629050065589,0.044221943805647076,0.8472865055835243,0.01604504745446816,0.4330791144673253,0.07207070421097585,0.3056779594561953,0.02087377459316667
86,0.7537698045180701,0.0434767942626636,0.8488117789848234,0.013801172453530434,0.4333898037051851,0.0714528967366487,0.30447624943277735,0.019683123753671154
87,0.7538198173077062,0.04317029396352894,0.848950916657872,0.013825363756897519,0.4343559725526722,0.07155315882557607,0.3029445195617385,0.020154825561938698
88,0.7517139929707742,0.0456931283648948,0.8499598400446094,0.013934086207801651,0.4341714455542613,0.07159981138473391,0.30177966672080997,0.019933712878728815
89,0.7527647139011536,0.04245780518798254,0.8509387855317619,0.012695042093310722,0.4344866406392708,0.07100989417051899,0.3010526347626426,0.019604125414437543
90,0.7566096781956624,0.04463559448184232,0.85009816816259,0.014675944660576439,0.4346083790019903,0.07063154618447258,0.2995958130654247,0.02018359373081476
91,0.750880153622701,0.0443816816620442,0.8500865471592125,0.013845908715142815,0.4350492337490854,0.0711787684706675,0.29893223517660517,0.019905477319353305
92,0.7506063903544714,0.049293498142048336,0.8508612263286073,0.014089605556403225,0.4351112718576859,0.0713313288350697,0.2985539812775885,0.01988570700411737
93,0.7539860879469552,0.04399666968533352,0.85220192922586,0.01183643339538029,0.4352797817764733,0.07101068031130234,0.29736646937301703,0.019737312001009706
94,0.756091912283887,0.041225691774492264,0.851758977103794,0.011108788324060818,0.43276553225321246,0.07033883241303332,0.2964303499054136,0.020068848999394772
95,0.7539860879469552,0.04399666968533352,0.8549376055335796,0.012207240898512342,0.4332620079302786,0.0707596046748757,0.2955680144570659,0.02024177827742872
96,0.7504093631587062,0.04352206560423978,0.8546116723452659,0.011629522250877785,0.43371522804521423,0.0710514879586858,0.2949489874066904,0.02058768236026239
97,0.7556860624222381,0.040990605280471715,0.8535317642259063,0.012900251394199268,0.4355190245044264,0.07247807499326087,0.29369247955397604,0.020507415958889514
98,0.7562528126310936,0.03936275011380934,0.8541160003789315,0.013888100616313107,0.4356869586823038,0.07206694617518447,0.2927924676268948,0.020637103076944455
99,0.7562528126310936,0.03936275011380934,0.8545599466658264,0.01331079821780889,0.4352684535323581,0.07241258245348758,0.29212266596457204,0.020599724063562315
100,0.7587098654216137,0.043322469393046376,0.8561958552997565,0.012247682877448518,0.4357576687462993,0.07259363058755387,0.2912421244190556,0.02096487747063551
101,0.7529440258407554,0.04412375151470651,0.8570643573366838,0.01286520075621901,0.4364317293214537,0.07177444877627034,0.29016592445311185,0.02114491624197544
102,0.7580946264680115,0.041880481143242686,0.8577209331649198,0.012510382545251416,0.43726074308315066,0.07247748696218108,0.2893377610111695,0.021055143854462593
103,0.7580946264680115,0.041880481143242686,0.8586973195718443,0.011481891800657151,0.43747264281396847,0.07368050156345941,0.28885418473405944,0.02089287135340874
104,0.7568732524222099,0.0404163102541452,0.8590446200453512,0.010340263928404963,0.4376910697108702,0.07359072374598727,0.2882181670711431,0.020970356590137757
105,0.7587006870740721,0.04265330278279259,0.8590446200453512,0.010340263928404963,0.43773486596877953,0.07400695393450563,0.2874105581541298,0.020682483709289396
106,0.7587006870740721,0.04265330278279259,0.8603554962968847,0.010700762163156609,0.43751323748489546,0.07376133428079003,0.28696370585866343,0.020460247223793557
107,0.7584218430954265,0.04307984840188901,0.8613059607868492,0.013057697865776628,0.4372609098008109,0.0741837247479482,0.286249203299268,0.02061906656288983
108,0.7545946584123182,0.042082569806514154,0.8617302685896799,0.014584527471989394,0.43810940234266793,0.07326824214052316,0.2854243724075799,0.02069788279440633
109,0.75367325242221,0.043030967383234635,0.862502351468633,0.015141592616745742,0.4365875451630573,0.07367983475669697,0.2848122609295969,0.020646104312185883
110,0.7561349365455309,0.04614634526515162,0.8641432710339355,0.01363944704937539,0.436249360209126,0.07374559543804904,0.2834532818866739,0.01979378723149259
111,0.7560674906556697,0.043279827247244,0.8638262958223273,0.013268823966772704,0.43606166101281796,0.07368280700083113,0.28288963595724353,0.019805285769943747
112,0.7568778626416144,0.03987607007313733,0.8634931225439832,0.014409537447510971,0.43581385839358716,0.07345968532762705,0.2817787954153089,0.019714863784046896
113,0.7568778626416144,0.03987607007313733,0.8657861124089423,0.014247559240799686,0.43614571446642775,0.07409365503121326,0.28085978162492636,0.01992953601195811
114,0.7568778626416144,0.03987607007313733,0.8677552998993271,0.013833554483334615,0.4363838763047411,0.07475223873423335,0.2803669969118297,0.019885485121234208
115,0.7527816004808361,0.04413183897508726,0.8684043835066373,0.013952834899645227,0.437307994390362,0.07407368382804037,0.27921940114912214,0.019942009465497113
116,0.7527816004808361,0.04413183897508726,0.8684043835066373,0.013952834899645227,0.43711363171259043,0.07436500068746721,0.278342740372959,0.01953401241261626
117,0.7527816004808361,0.04413183897508726,0.8692742253270065,0.013899172936402093,0.4367476861255041,0.07450368415205734,0.2775284176530241,0.019388353955495458
118,0.7580461166098683,0.03897291649044092,0.8704933484313809,0.013198575045237118,0.43681940113394935,0.07471896981634264,0.27658345472891954,0.0194470614989945
119,0.756994103135195,0.03641570183924138,0.8703725702232422,0.014305584805475027,0.4370942446763699,0.0754064639849251,0.27576713056631763,0.018960338014778665
120,0.756994103135195,0.03641570183924138,0.8710463069849549,0.0131088525605136,0.4364400064339285,0.07625984158427698,0.2748072134727374,0.018347034310998968
121,0.756994103135195,0.03641570183924138,0.8718249335159044,0.012969958728140166,0.43669011965933047,0.07604007999640287,0.27440543515359817,0.0184796027398692
122,0.756994103135195,0.03641570183924138,0.8732674981710952,0.012683657078986712,0.43630087013296714,0.07586063061573693,0.27388102348165844,0.018483705349613532
123,0.7557962170518128,0.03536325952259739,0.8721553376935915,0.013904902776899349,0.43643055539219616,0.07541631463306746,0.2730479217700797,0.01846629986957328
124,0.7557962170518128,0.03536325952259739,0.8724892880543637,0.013501730648385746,0.43668996600534554,0.07530331181707739,0.2719616260663194,0.018255179135721042
125,0.757802566258162,0.034225604433305655,0.872493740195997,0.013653884545251965,0.4364933987237312,0.07540888685643254,0.27150196101188634,0.018070529129846725
126,0.757802566258162,0.034225604433305655,0.8725044909996047,0.013410050910292898,0.43673043940593415,0.07539198597889048,0.2704838296731184,0.01876312644441442
127,0.757802566258162,0.034225604433305655,0.8721687882862511,0.013209368554088064,0.43675700593860967,0.07546129128607591,0.2695308266949381,0.018248343371735323
128,0.7578255991981873,0.03585971254347936,0.8729106828961353,0.01415069819359824,0.4374523549392141,0.0748722890528152,0.2689458714541382,0.018118054428518916
129,0.7578255991981873,0.03585971254347936,0.8745478383335158,0.013770483676886432,0.4375090600653273,0.07495807195907349,0.2682145157271204,0.017784517025746478
130,0.7578255991981873,0.03585971254347936,0.8740209036622322,0.013350696935207237,0.4372869869684825,0.0750158121442673,0.2678901378618831,0.017766847767955153
131,0.7609025222751102,0.039234315773917366,0.8746724100424508,0.011757670811480636,0.43711464673171696,0.07472457707108625,0.2673055403488672,0.017920594389142244
132,0.7609025222751102,0.039234315773917366,0.8742432944001639,0.011650799456060118,0.43705675894936585,0.07429478935255396,0.2668285276795059,0.01774186863352428
133,0.7578158381517894,0.03504094985454512,0.8768678390666267,0.01027022602635451,0.4370487606497931,0.07460213597483087,0.26569521813182445,0.017357444646268178
134,0.7566129697733486,0.03356504201124564,0.8768678390666267,0.01027022602635451,0.4371968550782689,0.07448314657958083,0.26517963668624533,0.01724680799331354
135,0.7566129697733486,0.03356504201124564,0.8777441923370859,0.009764365154035283,0.43763529395130335,0.0741420419301791,0.2643619210111365,0.017289800538580792
136,0.7566129697733486,0.03356504201124564,0.878512509884974,0.009360666926017723,0.43661346361053865,0.07428871456162363,0.2636457552455813,0.017474813302748082
137,0.7546990941752624,0.03520687549455697,0.8790343373223951,0.00973510504624864,0.4376221594583015,0.07446166942747179,0.26281871875545854,0.017866970430789383
138,0.7546990941752624,0.03520687549455697,0.880558252722833,0.00936452221367003,0.43676148052796,0.07423589152502577,0.2621744870750889,0.01793715162799261
139,0.7566129697733486,0.03356504201124564,0.8813187089965971,0.010735851138590612,0.4362439967448749,0.07512098789134934,0.26154171664731546,0.017999717121159154
140,0.7603448970410542,0.04222136549753779,0.8813347439689567,0.010002306991659679,0.4368186063058953,0.07548781354849124,0.26064828018936154,0.018605881655195684
141,0.758431021442968,0.04374256339857053,0.880804001325919,0.009222219087992813,0.4365388789553927,0.07533964541870881,0.26004940645682434,0.01874671757356392
142,0.7572281530645271,0.042591145705482746,0.8807247959773917,0.008946385370720553,0.4370833087265734,0.07537685598975016,0.25968826188602867,0.01884437566916458
143,0.7572281530645271,0.042591145705482746,0.8819157441576142,0.009416683972438243,0.43691081631137374,0.07522582383304831,0.25896372896230135,0.018949416991978853
144,0.7553915400651234,0.03954546930196351,0.8820889404779042,0.009483673197374289,0.4366859698942308,0.07541913448042063,0.2580994504587463,0.019145030520892344
145,0.7535262299876041,0.03666469678049421,0.8803158542078396,0.009472885282504617,0.4365352359067677,0.07623705450608102,0.25750552536289306,0.01905812996018448
146,0.7535262299876041,0.03666469678049421,0.8810940643245712,0.010299425266855525,0.43730718529356194,0.07573741850014032,0.25676853637655556,0.01932289189636754
147,0.7535262299876041,0.03666469678049421,0.8806537244923629,0.009524692568031217,0.4369437308765433,0.0760635033069635,0.2562766049186941,0.01926851044240643
148,0.7570943596675254,0.03900516765319513,0.8820386349866407,0.009921069506335057,0.43649184265627233,0.07612428108929789,0.2554703789612083,0.019837008226401553
149,0.757205393671689,0.04145055914407172,0.8830272034582449,0.010372137703437125,0.437200674880135,0.07693609540074287,0.2549920818859901,0.019872678291942943
150,0.7559504724118465,0.03977288105249223,0.8830351353868172,0.010636219555236042,0.4370075043898158,0.07703267115545455,0.2543893079524882,0.019817954785902706
151,0.7547290983660451,0.03814234478502222,0.8834657953543289,0.011076386513433588,0.43751406449439817,0.07698306412699073,0.2538829623177909,0.019513604736534185
152,0.7547290983660451,0.03814234478502222,0.8843292420229456,0.011077552180900833,0.43778104456378963,0.0774283367836972,0.2535284134404609,0.019614506673578804
153,0.7547290983660451,0.03814234478502222,0.8844280118891573,0.01094255525581302,0.43801228428242,0.07615024951486171,0.25318767547925747,0.019677351171680846
154,0.7522287080650822,0.03495026535558022,0.8845728549042129,0.012110746708716053,0.4387501207961081,0.07610585040363811,0.25253332076112206,0.019721901953308953
155,0.750951229987604,0.03314204894165092,0.8842410761551539,0.013967488029485265,0.44030994928969525,0.07572657704929538,0.2518297734353404,0.01962517921661248
156,0.7530230894158757,0.030593459783151897,0.8839077948970171,0.014553021130707448,0.43989771474029504,0.07556813503234927,0.2510870527531391,0.01963559561342427
157,0.7519294462169694,0.03181735893822707,0.8841346773644764,0.01457164228759251,0.43945247024342204,0.07531090357054664,0.25027113353870245,0.019773566148232852
158,0.7500788794809065,0.029379426072853862,0.8841446877956389,0.015633750003767388,0.43976265960482425,0.07501784966363755,0.2495011670133931,0.01954700082720983
159,0.7557788794809065,0.0388455485708127,0.8856876877655433,0.01475731684063327,0.4395205960352877,0.07553533416516932,0.2481417033781773,0.019124424125449558
160,0.7557788794809065,0.0388455485708127,0.8859317219970734,0.015759384492517365,0.43949759708865593,0.07529092258260252,0.24758607784244963,0.018593035510595962
161,0.7570584070399616,0.04121411396416212,0.8859421140612763,0.015574097029932047,0.4396902052103019,0.07549629949967414,0.24702532629472987,0.018470987280037862
162,0.7539088007407491,0.035514507067361215,0.8863670075554942,0.01570490827912634,0.44096071614171956,0.0744159186340304,0.24601951935499627,0.018419143557553835
